accession	first_public	tax_id	scientific_name	base_count	last_updated	description
AY750136	2005-12-31	311481	Drosophila okadai	911	2006-07-20	Drosophila okadai alcohol dehydrogenase (Adh) gene, partial cds.
AY750139	2005-12-31	55950	Drosophila sordidula	911	2006-07-20	Drosophila sordidula alcohol dehydrogenase (Adh) gene, partial cds.
DQ471659	2006-07-20	54075	Drosophila eohydei	711	2006-07-20	Drosophila eohydei alcohol dehydrogenase (Adh) gene, partial cds.
DQ471661	2006-07-20	50033	Drosophila kanekoi	711	2006-07-20	Drosophila kanekoi alcohol dehydrogenase (Adh) gene, partial cds.
GQ376034	2009-08-02	65964	Drosophila pseudoananassae	410	2009-08-03	Drosophila pseudoananassae alcohol dehydrogenase (ADH) gene, partial cds.
GQ376035	2009-08-02	42026	Drosophila bipectinata	410	2009-08-03	Drosophila bipectinata alcohol dehydrogenase (ADH) gene, partial cds.
U90956	1997-11-14	7284	Drosophila tristis	428	2006-11-14	Drosophila tristis alcohol dehydrogenase (Adh) gene, partial cds.
X68165	1992-10-08	7237	Drosophila pseudoobscura	3460	2006-11-14	Drosophila pseudoobscura Adh gene for alcohol dehydrogenase (PS314)
Z00032	1986-07-02	7233	Drosophila orena	2617	2006-11-14	Drosophila orena alcohol dehydrogenase gene and flanking regions
AB261136	2007-11-03	88884	Drosophila pallidifrons	861	2007-11-03	Drosophila pallidifrons Adh gene for alcohol dehydrogenase, partial cds.
AB932648	2015-01-14	188282	Drosophila bizonata	844	2015-01-14	Drosophila bizonata Adh gene for alcohol dehydrogenase, partial cds.
AF260692	2000-09-20	40370	Drosophila montana	456	2005-04-15	Drosophila montana alcohol dehydrogenase-related protein gene, partial cds.
AB932646	2014-10-26	309934	Drosophila angularis	840	2014-10-26	Drosophila angularis Adh gene for alcohol dehydrogenase, partial cds.
AB932662	2014-10-26	1503162	Drosophila multispina	852	2014-10-26	Drosophila multispina Adh gene for alcohol dehydrogenase, partial cds.
KM016471	2014-09-24	7240	Drosophila simulans	479	2014-09-24	Drosophila simulans isolate KY32 alcohol dehydrogenase-related gene, intron.
U26842	1995-06-22	40370	Drosophila montana	957	2005-04-17	Drosophila montana alcohol dehydrogenase (Adh-1) gene, complete cds.
X57374	1991-07-17	7245	Drosophila yakuba	975	2006-11-14	Drosophila yakuba (individual j) Adh gene for alcohol dehydrogenase
X60793	1991-10-07	7227	Drosophila melanogaster	2763	2006-11-14	D.melanogaster (strain NC16) Adh gene for alcohol dehydrogenase
AB033644	1999-11-16	106246	Drosophila brachynephros	711	2006-07-17	Drosophila brachynephros Adh mRNA for alcohol dehydrogenase, partial cds.
AB261135	2007-11-03	157059	Drosophila siamana	855	2007-11-03	Drosophila siamana Adh gene for alcohol dehydrogenase, partial cds.
AB932664	2015-01-14	198721	Drosophila nigromaculata	849	2015-01-14	Drosophila nigromaculata Adh gene for alcohol dehydrogenase, partial cds.
AB932678	2014-10-26	193351	Drosophila transversa	839	2014-10-26	Drosophila transversa Adh gene for alcohol dehydrogenase, partial cds.
AB932680	2015-01-14	193352	Drosophila unispina	848	2015-01-14	Drosophila unispina Adh gene for alcohol dehydrogenase, partial cds.
AH000980	2016-06-13	7227	Drosophila melanogaster	2474	2016-06-13	Drosophila melanogaster alcohol dehydrogenase (ADH-71k) gene, complete cds.
U95266	1999-01-06	7260	Drosophila willistoni	1159	2005-04-18	Drosophila willistoni PA2 alcohol dehydrogenase (Adh) gene, complete cds.
AB932679	2014-10-26	141217	Drosophila tripunctata	836	2014-10-26	Drosophila tripunctata Adh gene for alcohol dehydrogenase, partial cds.
AF260699	2000-09-20	7264	Drosophila buzzatii	2795	2005-04-15	Drosophila buzzatii alcohol dehydrogenase-related protein gene, complete cds.
X57376	1991-07-17	7245	Drosophila yakuba	975	2006-11-14	Drosophila yakuba (individual l) Adh gene for alcohol dehydrogenase
U95260	1999-01-06	7260	Drosophila willistoni	1172	2005-04-18	Drosophila willistoni Lima alcohol dehydrogenase (Adh) gene, complete cds.
X57372	1991-07-17	7245	Drosophila yakuba	975	2006-11-14	Drosophila yakuba (individual h) Adh gene for alcohol dehydrogenase
AB154553	2004-04-01	30033	Drosophila kikkawai	675	2005-04-14	Drosophila kikkawai gene for alcohol dehydrogenase, partial cds, isolate:DkikAdh12.
AF201429	2000-07-03	7240	Drosophila simulans	480	2006-11-14	Drosophila simulans isolate TT01 alcohol dehydrogenase (Adhr) gene, intron 1.
AY156525	2003-03-03	7232	Drosophila navojoa	878	2005-04-16	Drosophila navojoa alcohol dehydrogenase 2 (adh-2) gene, complete cds.
KX976486	2016-11-12	7245	Drosophila yakuba	771	2016-11-12	Drosophila yakuba isolate Yakuba_SJ7 alcohol dehydrogenase (Adh) mRNA, complete cds.
KX976512	2016-11-12	7245	Drosophila yakuba	771	2016-11-12	Drosophila yakuba isolate Yakuba_3_16 alcohol dehydrogenase (Adh) mRNA, complete cds.
KX976513	2016-11-12	7245	Drosophila yakuba	771	2016-11-12	Drosophila yakuba isolate Yakuba_2_11 alcohol dehydrogenase (Adh) mRNA, complete cds.
M60980	1992-01-26	7237	Drosophila pseudoobscura	3476	2006-11-14	Drosophila pseudoobscura (strain AH54) alcohol dehydrogenase (adh) gene, complete cds.
AF201449	2000-07-03	7240	Drosophila simulans	481	2006-11-14	Drosophila simulans isolate MDW86 alcohol dehydrogenase (Adhr) gene, intron 1.
EU532128	2010-01-21	46793	Drosophila paulistorum	562	2010-01-21	Drosophila paulistorum from Brazil alcohol dehydrogenase (Adh) gene, partial cds.
HQ110512	2011-05-06	30039	Drosophila neocordata	830	2011-06-02	Drosophila neocordata isolate D_neoc_c1 alcohol dehydrogenase (Adh) gene, partial cds.
HQ110514	2011-05-06	30039	Drosophila neocordata	819	2011-06-02	Drosophila neocordata isolate D_neoc_c3 alcohol dehydrogenase (Adh) gene, partial cds.
HQ110515	2011-05-06	30042	Drosophila prosaltans	859	2011-06-02	Drosophila prosaltans isolate D_pros_c1 alcohol dehydrogenase (Adh) gene, partial cds.
KX976518	2016-11-12	7245	Drosophila yakuba	771	2016-11-12	Drosophila yakuba isolate Yakuba_1_7 alcohol dehydrogenase (Adh) mRNA, complete cds.
M60988	1992-04-30	7237	Drosophila pseudoobscura	3467	2006-11-14	Drosophila pseudoobscura (strain AH165) alcohol dehydrogenase (adh) gene, complete cds.
AB154543	2004-04-01	30033	Drosophila kikkawai	675	2005-04-14	Drosophila kikkawai gene for alcohol dehydrogenase, partial cds, isolate:DkikAdh02.
AB154544	2004-04-01	30033	Drosophila kikkawai	683	2005-04-14	Drosophila kikkawai gene for alcohol dehydrogenase, partial cds, isolate:DkikAdh03.
AF284481	2000-11-02	7238	Drosophila sechellia	700	2006-11-14	Drosophila sechellia strain SS77 alcohol dehydrogenase (Adh) gene, partial cds.
AY095938	2003-05-01	193351	Drosophila transversa	437	2008-12-16	Drosophila transversa isolate tra2 alcohol dehydrogenase (Adh) gene, partial cds.
AY095943	2003-05-01	126591	Drosophila curvispina	443	2008-12-16	Drosophila curvispina isolate cur3 alcohol dehydrogenase (Adh) gene, partial cds.
AY335198	2003-12-31	7273	Drosophila saltans	854	2005-04-16	Drosophila saltans clone Dsalt2L alcohol dehydrogenase (Adh) gene, partial cds.
DQ471613	2006-07-20	381448	Drosophila angor	711	2006-07-20	Drosophila angor strain B123 alcohol dehydrogenase (Adh) gene, partial cds.
DQ471644	2006-07-20	381452	Drosophila barutani	711	2006-07-20	Drosophila barutani strain 178 alcohol dehydrogenase (Adh) gene, partial cds.
DQ471653	2006-07-20	50033	Drosophila kanekoi	711	2006-07-20	Drosophila kanekoi strain 248 alcohol dehydrogenase (Adh) gene, partial cds.
DQ471654	2006-07-20	65966	Drosophila tsigana	711	2006-07-20	Drosophila tsigana strain JP275 alcohol dehydrogenase (Adh) gene, partial cds.
EU532129	2010-01-21	46793	Drosophila paulistorum	558	2010-01-21	Drosophila paulistorum from Brazil alcohol dehydrogenase (Adh) gene, partial cds.
JX455213	2012-09-03	7240	Drosophila simulans	481	2014-01-02	Drosophila simulans isolate HW04 alcohol dehydrogenase (Adhr) gene, intron 1.
KX976489	2016-11-12	7245	Drosophila yakuba	771	2016-11-12	Drosophila yakuba isolate Yakuba_SJ14 alcohol dehydrogenase (Adh) mRNA, complete cds.
KX976497	2016-11-12	7245	Drosophila yakuba	771	2016-11-12	Drosophila yakuba isolate Yakuba_Cascade_SN6 alcohol dehydrogenase (Adh) mRNA, complete cds.
M60981	1992-01-26	7237	Drosophila pseudoobscura	3475	2006-11-14	Drosophila pseudoobscura (strain AH69) alcohol dehydrogenase (adh) gene, complete cds.
M60985	1992-04-30	7237	Drosophila pseudoobscura	3465	2006-11-14	Drosophila pseudoobscura (strain AH135) alcohol dehydrogenase (adh) gene, complete cds.
U95258	1999-01-06	7260	Drosophila willistoni	1172	2005-04-18	Drosophila willistoni Cano Mora alcohol dehydrogenase (Adh) gene, complete cds.
AB154551	2004-04-01	30033	Drosophila kikkawai	683	2005-04-14	Drosophila kikkawai gene for alcohol dehydrogenase, partial cds, isolate:DkikAdh10.
KX976521	2016-11-12	7245	Drosophila yakuba	771	2016-11-12	Drosophila yakuba isolate Yakuba_2_8 alcohol dehydrogenase (Adh) mRNA, complete cds.
DQ471628	2006-07-20	381448	Drosophila angor	711	2006-07-20	Drosophila angor strain Taiwan alcohol dehydrogenase (Adh) gene, partial cds.
JX455216	2012-09-03	7240	Drosophila simulans	480	2014-01-02	Drosophila simulans isolate HW47 alcohol dehydrogenase (Adhr) gene, intron 1.
KX976492	2016-11-12	7245	Drosophila yakuba	771	2016-11-12	Drosophila yakuba isolate Yakuba_SN7 alcohol dehydrogenase (Adh) mRNA, complete cds.
KX976500	2016-11-12	7245	Drosophila yakuba	771	2016-11-12	Drosophila yakuba isolate Yakuba_Anton_1_Principe alcohol dehydrogenase (Adh) mRNA, complete cds.
AB669850	2014-01-02	137355	Drosophila burlai	833	2014-01-02	Drosophila burlai Adh gene for alcohol dehydrogenase, partial cds, strain: L76.
AB669859	2014-01-02	103765	Drosophila bocki	831	2014-01-02	Drosophila bocki Adh gene for alcohol dehydrogenase, partial cds, strain: A126.
AF136661	1999-06-03	95109	Drosophila americana americana	884	2005-04-15	Drosophila americana americana G96.48X alcohol dehydrogenase (Adh) gene, partial cds.
AF136695	1999-06-03	95109	Drosophila americana americana	884	2005-04-15	Drosophila americana americana G96.14Y alcohol dehydrogenase (Adh) gene, partial cds.
L78922	1996-06-25	7270	Drosophila mimica	822	2005-04-17	Drosophila mimica (strain 15292-2561.2) alcohol dehydrogenase gene, partial cds.
U64550	1996-08-16	7237	Drosophila pseudoobscura	3484	2005-04-18	Drosophila pseudoobscura alcohol dehydrogenase (Adh) gene, Adh-PS333 allele, complete cds.
U95271	1999-01-06	46793	Drosophila paulistorum	1167	2005-04-18	Drosophila paulistorum Andean-Brazilian, ABM alcohol dehydrogenase (Adh) gene, complete cds.
X54120	1992-04-14	7245	Drosophila yakuba	2284	2006-11-14	D.yakuba Adh gene for alcohol dehydrogenase and Adh-related gene
AF136667	1999-06-03	95109	Drosophila americana americana	884	2005-04-15	Drosophila americana americana G96.33X alcohol dehydrogenase (Adh) gene, partial cds.
AF136668	1999-06-03	95109	Drosophila americana americana	884	2005-04-15	Drosophila americana americana G96.21X alcohol dehydrogenase (Adh) gene, partial cds.
AF136699	1999-06-03	40372	Drosophila americana texana	884	2005-04-15	Drosophila americana texana LP97.01 alcohol dehydrogenase (Adh) gene, partial cds.
AF459753	2002-05-16	125945	Drosophila biarmipes	290	2006-11-14	Drosophila biarmipes alcohol dehydrogenase (Adh) gene, exon 2 and partial cds.
AF459763	2002-05-16	94109	Drosophila watanabei	290	2006-11-14	Drosophila watanabei alcohol dehydrogenase (Adh) gene, exon 2 and partial cds.
AF459771	2002-05-16	30033	Drosophila kikkawai	290	2006-11-14	Drosophila kikkawai alcohol dehydrogenase (Adh) gene, exon 2 and partial cds.
KY002642	2017-10-13	7227	Drosophila melanogaster	819	2017-10-13	UNVERIFIED: Drosophila melanogaster strain IND_DMEL_KL6 alcohol dehydrogenase-like gene, complete sequence.
LC057205	2019-06-04	1660393	Drosophila sp. XT-32	836	2019-06-04	Drosophila sp. XT-32 Adh gene for alcohol dehydrogenase, partial cds.
U64529	1996-08-16	7237	Drosophila pseudoobscura	3491	2005-04-18	Drosophila pseudoobscura alcohol dehydrogenase (Adh) gene, Adh-PS251 allele, complete cds.
U64533	1996-08-16	7237	Drosophila pseudoobscura	3465	2005-04-18	Drosophila pseudoobscura alcohol dehydrogenase (Adh) gene, Adh-PS267 allele, complete cds.
U64537	1996-08-16	7237	Drosophila pseudoobscura	3465	2005-04-18	Drosophila pseudoobscura alcohol dehydrogenase (Adh) gene, Adh-PS277 allele, complete cds.
U64542	1996-08-16	7237	Drosophila pseudoobscura	3481	2005-04-18	Drosophila pseudoobscura alcohol dehydrogenase (Adh) gene, Adh-PS308 allele, complete cds.
AB669834	2014-01-02	67533	Drosophila rufa	838	2014-01-02	Drosophila rufa Adh gene for alcohol dehydrogenase, partial cds, strain: EH091.
AB669864	2014-01-02	30033	Drosophila kikkawai	832	2014-01-02	Drosophila kikkawai Adh gene for alcohol dehydrogenase, partial cds, strain: NAHA1.
AB669882	2014-01-02	112146	Drosophila bicornuta	838	2014-01-02	Drosophila bicornuta Adh gene for alcohol dehydrogenase, partial cds, strain: BOG1.
AF136688	1999-06-03	95109	Drosophila americana americana	884	2005-04-15	Drosophila americana americana G96.33Y alcohol dehydrogenase (Adh) gene, partial cds.
AF136694	1999-06-03	95109	Drosophila americana americana	884	2005-04-15	Drosophila americana americana G96.11Y alcohol dehydrogenase (Adh) gene, partial cds.
AF459772	2002-05-16	74550	Drosophila lini	290	2006-11-14	Drosophila lini alcohol dehydrogenase (Adh) gene, exon 2 and partial cds.
L78928	1996-06-25	7270	Drosophila mimica	822	2005-04-17	Drosophila mimica (strain 15292-2561.9) alcohol dehydrogenase gene, partial cds.
U64546	1996-08-16	7237	Drosophila pseudoobscura	3504	2005-04-18	Drosophila pseudoobscura alcohol dehydrogenase (Adh) gene, Adh-PS322 allele, complete cds.
U64557	1996-08-16	7237	Drosophila pseudoobscura	3457	2005-04-18	Drosophila pseudoobscura alcohol dehydrogenase (Adh) gene, Adh-PS352 allele, complete cds.
EF560573	2008-05-01	306027	Drosophila brncici	622	2008-07-12	Drosophila brncici pop-variant Bogota alcohol dehydrogenase (adh) gene, partial cds.
AB669858	2014-01-02	137354	Drosophila barbarae	833	2014-01-02	Drosophila barbarae Adh gene for alcohol dehydrogenase, partial cds, strain: MMY317.
AF459775	2002-05-16	67534	Drosophila triauraria	290	2006-11-14	Drosophila triauraria alcohol dehydrogenase (Adh) gene, exon 2 and partial cds.
AY804554	2005-10-06	129105	Drosophila santomea	759	2005-10-06	Drosophila santomea strain STO.4 alcohol dehydrogenase (Adh) gene, partial cds.
AB669824	2014-01-02	154832	Drosophila asahinai	839	2014-01-02	Drosophila asahinai Adh gene for alcohol dehydrogenase, partial cds, strain: TKNM1.
AF136659	1999-06-03	95109	Drosophila americana americana	884	2005-04-15	Drosophila americana americana G96.14X alcohol dehydrogenase (Adh) gene, partial cds.
AF136682	1999-06-03	95109	Drosophila americana americana	884	2005-04-15	Drosophila americana americana G96.47Y alcohol dehydrogenase (Adh) gene, partial cds.
U76477	1996-11-19	7224	Drosophila hydei	897	2005-04-18	Drosophila hydei strain 9 alcohol dehydrogenase (Adh-Finnegan) gene, partial cds.
U64539	1996-08-16	7237	Drosophila pseudoobscura	3489	2005-04-18	Drosophila pseudoobscura alcohol dehydrogenase (Adh) gene, Adh-PS295 allele, complete cds.
U76473	1996-11-19	7224	Drosophila hydei	897	2005-04-18	Drosophila hydei strain 5 alcohol dehydrogenase (Adh-Finnegan) gene, partial cds.
AB703325	2012-03-18	7259	Drosophila tolteca	405	2012-03-18	Drosophila tolteca Adh gene for alcohol dehydrogenase, partial cds, clone: D.tolteca.
AH011594	2016-04-08	73155	Drosophila biauraria	565	2016-04-08	Drosophila biauraria strain 14028-0501.0 alcohol dehydrogenase (Adh) gene, partial cds.
AY541093	2004-12-13	198719	Drosophila innubila	555	2005-08-24	Drosophila innubila strain CH2_M3 alcohol dehydrogenase-related protein (Adhr) gene, partial cds.
AY874369	2005-05-31	7241	Drosophila subobscura	1406	2005-05-31	Drosophila subobscura strain line 21 alcohol dehydrogenase (Adh-Twain) gene, partial cds.
AF136676	1999-06-03	95109	Drosophila americana americana	884	2005-04-15	Drosophila americana americana D.am-.1Y alcohol dehydrogenase (Adh) gene, partial cds.
AY340288	2003-08-13	40366	Drosophila americana	881	2005-04-16	Drosophila americana pop-variant NN00.03X alcohol dehydrogenase (Adh) gene, partial cds.
AY340299	2003-08-13	40366	Drosophila americana	881	2005-04-16	Drosophila americana pop-variant DN01.05Y alcohol dehydrogenase (Adh) gene, partial cds.
AY340303	2003-08-13	40366	Drosophila americana	881	2005-04-16	Drosophila americana pop-variant NN97.09Y alcohol dehydrogenase (Adh) gene, partial cds.
AY340307	2003-08-13	40366	Drosophila americana	881	2005-04-16	Drosophila americana pop-variant NN00.09Y alcohol dehydrogenase (Adh) gene, partial cds.
AY541097	2004-12-13	198719	Drosophila innubila	555	2005-08-24	Drosophila innubila strain CH3_M70 alcohol dehydrogenase-related protein (Adhr) gene, partial cds.
LC057203	2019-06-04	51159	Drosophila lutescens	837	2019-06-04	Drosophila lutescens Adh gene for alcohol dehydrogenase, partial cds, strain: AK96-3.
AB703317	2012-03-18	7216	Drosophila ambigua	405	2012-03-18	Drosophila ambigua Adh gene for alcohol dehydrogenase, partial cds, clone: D.ambigua.
AB703321	2012-03-18	77129	Drosophila helvetica	405	2012-03-18	Drosophila helvetica Adh gene for alcohol dehydrogenase, partial cds, clone: D.helvetica.
AB932669	2014-10-26	38840	Drosophila putrida	856	2014-10-26	Drosophila putrida Adh gene for alcohol dehydrogenase, partial cds, strain: E-22401.
AF476924	2002-04-26	67532	Drosophila quadraria	405	2005-04-15	Drosophila quadraria strain 14028-0651.0 alcohol dehydrogenase (Adh) gene, partial cds.
AY340296	2003-08-13	40366	Drosophila americana	881	2005-04-16	Drosophila americana pop-variant DN01.01Y alcohol dehydrogenase (Adh) gene, partial cds.
AY364497	2004-01-30	7230	Drosophila mojavensis	880	2005-04-16	Drosophila mojavensis strain MJS 84 alcohol dehydrogenase 1 (Adh1) gene, complete cds.
AY874373	2005-05-31	7241	Drosophila subobscura	1419	2005-05-31	Drosophila subobscura strain line 33 alcohol dehydrogenase (Adh-Twain) gene, partial cds.
EF560580	2008-05-01	306031	Drosophila pavani	626	2008-07-12	Drosophila pavani pop-variant La Florida alcohol dehydrogenase (adh) gene, partial cds.
AF136651	1999-06-03	95109	Drosophila americana americana	884	2005-04-15	Drosophila americana americana D.am-.1X alcohol dehydrogenase (Adh) gene, partial cds.
AY364510	2004-01-30	7230	Drosophila mojavensis	879	2005-04-16	Drosophila mojavensis strain MJS 14 alcohol dehydrogenase-2 (Adh2) gene, complete cds.
AY364519	2004-01-30	7230	Drosophila mojavensis	879	2005-04-16	Drosophila mojavensis strain MJS 87 alcohol dehydrogenase-2 (Adh2) gene, complete cds.
AY541089	2004-12-13	198719	Drosophila innubila	555	2005-08-24	Drosophila innubila strain CH1_M2 alcohol dehydrogenase-related protein (Adhr) gene, partial cds.
